example_id                                                               | status  | run_time        |
./spec/models/donation_spec.rb[1:2:4]                                    | passed  | 0.18208 seconds |
./spec/models/donation_spec.rb[1:2:5]                                    | passed  | 0.17841 seconds |
./spec/models/donation_spec.rb[1:2:6]                                    | passed  | 0.18352 seconds |
./spec/models/donation_spec.rb[1:3:1]                                    | passed  | 0.18236 seconds |
./spec/models/donation_spec.rb[1:3:2]                                    | passed  | 0.17713 seconds |
./spec/models/donation_spec.rb[1:4:1:1]                                  | passed  | 0.19249 seconds |
./spec/models/donation_spec.rb[1:4:2:1]                                  | passed  | 0.19511 seconds |
./spec/models/donation_spec.rb[1:4:2:2]                                  | passed  | 0.1879 seconds  |
./spec/models/donation_spec.rb[1:5:1:1]                                  | passed  | 0.18325 seconds |
./spec/models/donation_spec.rb[1:6:1:1]                                  | passed  | 0.19343 seconds |
./spec/models/donation_spec.rb[1:6:2:1]                                  | passed  | 0.2078 seconds  |
./spec/models/donation_spec.rb[1:6:3:1]                                  | passed  | 0.19853 seconds |
./spec/models/donation_spec.rb[1:6:3:2]                                  | passed  | 0.19508 seconds |
./spec/models/donation_spec.rb[1:6:3:3]                                  | passed  | 0.22275 seconds |
./spec/models/donation_spec.rb[1:6:4:1]                                  | passed  | 0.19877 seconds |
./spec/models/donation_spec.rb[1:6:4:2]                                  | passed  | 0.19702 seconds |
./spec/models/donation_spec.rb[1:6:4:3]                                  | passed  | 0.21801 seconds |
./spec/models/donation_spec.rb[1:6:5:1]                                  | passed  | 0.18984 seconds |
./spec/models/donation_spec.rb[1:6:6:1]                                  | passed  | 0.20998 seconds |
./spec/models/donation_spec.rb[1:7:1]                                    | passed  | 0.17113 seconds |
./spec/models/inventory_item_spec.rb[1:1:1:1]                            | passed  | 0.16769 seconds |
./spec/models/inventory_item_spec.rb[1:1:1:2]                            | passed  | 0.18759 seconds |
./spec/models/inventory_item_spec.rb[1:1:1:3]                            | passed  | 0.17479 seconds |
./spec/models/inventory_item_spec.rb[1:1:2]                              | passed  | 0.16987 seconds |
./spec/models/inventory_item_spec.rb[1:1:3]                              | passed  | 0.16695 seconds |
./spec/models/inventory_item_spec.rb[1:2]                                | passed  | 0.16764 seconds |
./spec/models/item_spec.rb[1:1:1]                                        | passed  | 0.16646 seconds |
./spec/models/item_spec.rb[1:1:2]                                        | passed  | 0.16355 seconds |
./spec/models/item_spec.rb[1:1:3]                                        | passed  | 0.17353 seconds |
./spec/models/item_spec.rb[1:2:1]                                        | passed  | 0.17487 seconds |
./spec/models/item_spec.rb[1:2:2]                                        | passed  | 0.17429 seconds |
./spec/models/item_spec.rb[1:2:3]                                        | passed  | 0.18127 seconds |
./spec/models/item_spec.rb[1:2:4]                                        | passed  | 0.18374 seconds |
./spec/models/item_spec.rb[1:2:5]                                        | passed  | 0.18624 seconds |
./spec/models/item_spec.rb[1:2:6]                                        | passed  | 0.19637 seconds |
./spec/models/item_spec.rb[1:2:7:1]                                      | passed  | 0.17097 seconds |
./spec/models/item_spec.rb[1:2:7:2]                                      | passed  | 0.32939 seconds |
./spec/models/item_spec.rb[1:3:1:1]                                      | passed  | 0.1848 seconds  |
./spec/models/item_spec.rb[1:3:1:2]                                      | passed  | 0.17519 seconds |
./spec/models/item_spec.rb[1:3:2:1]                                      | passed  | 0.17328 seconds |
./spec/models/item_spec.rb[1:3:3:1]                                      | passed  | 0.18492 seconds |
./spec/models/item_spec.rb[1:3:4:1]                                      | passed  | 0.19131 seconds |
./spec/models/item_spec.rb[1:3:5:1]                                      | passed  | 0.21274 seconds |
./spec/models/item_spec.rb[1:3:6:1]                                      | passed  | 0.17395 seconds |
./spec/models/item_spec.rb[1:3:6:2]                                      | passed  | 0.18535 seconds |
./spec/models/line_item_spec.rb[1:1:1]                                   | passed  | 0.17448 seconds |
./spec/models/line_item_spec.rb[1:1:2]                                   | passed  | 0.18674 seconds |
./spec/models/line_item_spec.rb[1:1:3]                                   | passed  | 0.22885 seconds |
./spec/models/organization_spec.rb[1:1:1:1]                              | passed  | 0.33634 seconds |
./spec/models/organization_spec.rb[1:1:1:2:1]                            | passed  | 0.33774 seconds |
./spec/models/organization_spec.rb[1:2:1]                                | passed  | 0.41148 seconds |
./spec/models/organization_spec.rb[1:3:1]                                | passed  | 0.17226 seconds |
./spec/models/organization_spec.rb[1:4:1]                                | passed  | 0.18392 seconds |
./spec/models/organization_spec.rb[1:5:1]                                | passed  | 0.32997 seconds |
./spec/models/organization_spec.rb[1:5:2]                                | passed  | 0.32435 seconds |
./spec/models/organization_spec.rb[1:6:1]                                | passed  | 0.17283 seconds |
./spec/models/organization_spec.rb[1:6:2]                                | pending | 0.00001 seconds |
./spec/models/organization_spec.rb[1:7:1]                                | passed  | 0.18097 seconds |
./spec/models/organization_stats_spec.rb[1:1:1:1]                        | passed  | 0.16052 seconds |
./spec/models/organization_stats_spec.rb[1:1:2:1]                        | passed  | 0.16552 seconds |
./spec/models/organization_stats_spec.rb[1:2:1:1]                        | passed  | 0.16191 seconds |
./spec/models/organization_stats_spec.rb[1:2:2:1]                        | passed  | 0.17435 seconds |
./spec/models/organization_stats_spec.rb[1:3:1:1]                        | passed  | 0.16826 seconds |
./spec/models/organization_stats_spec.rb[1:3:2:1]                        | passed  | 0.17861 seconds |
./spec/models/organization_stats_spec.rb[1:4:1:1]                        | passed  | 0.1627 seconds  |
./spec/models/organization_stats_spec.rb[1:4:2:1]                        | passed  | 0.18351 seconds |
./spec/models/organization_stats_spec.rb[1:4:3:1]                        | passed  | 0.16098 seconds |
./spec/models/partner_spec.rb[1:1:1]                                     | passed  | 0.16381 seconds |
./spec/models/partner_spec.rb[1:1:2]                                     | passed  | 0.172 seconds   |
./spec/models/partner_spec.rb[1:1:3]                                     | passed  | 0.17102 seconds |
./spec/models/partner_spec.rb[1:2:1]                                     | passed  | 0.36018 seconds |
./spec/models/partner_spec.rb[1:2:2]                                     | passed  | 0.45554 seconds |
./spec/models/purchase_spec.rb[1:1:2:1:1]                                | passed  | 0.19123 seconds |
./spec/models/purchase_spec.rb[1:1:2:1:2]                                | passed  | 0.1932 seconds  |
./spec/models/purchase_spec.rb[1:1:2:2:1]                                | passed  | 0.21478 seconds |
./spec/models/purchase_spec.rb[1:1:2:3:1]                                | passed  | 0.19934 seconds |
./spec/models/purchase_spec.rb[1:1:2:3:2]                                | passed  | 0.20501 seconds |
./spec/models/purchase_spec.rb[1:1:2:4:1]                                | passed  | 0.21957 seconds |
./spec/models/purchase_spec.rb[1:1:2:5:1]                                | passed  | 0.20912 seconds |
./spec/models/purchase_spec.rb[1:1:2:6:1]                                | passed  | 0.18942 seconds |
./spec/models/purchase_spec.rb[1:2:1]                                    | passed  | 0.17775 seconds |
./spec/models/purchase_spec.rb[1:2:2]                                    | passed  | 0.15857 seconds |
./spec/models/purchase_spec.rb[1:2:3]                                    | passed  | 0.17417 seconds |
./spec/models/purchase_spec.rb[1:3:1]                                    | passed  | 0.17503 seconds |
./spec/models/purchase_spec.rb[1:3:2]                                    | passed  | 0.19206 seconds |
./spec/models/purchase_spec.rb[1:4:1:1]                                  | passed  | 0.18257 seconds |
./spec/models/purchase_spec.rb[1:5:1:1]                                  | passed  | 0.17611 seconds |
./spec/models/purchase_spec.rb[1:6:1:1]                                  | passed  | 0.18139 seconds |
./spec/models/purchase_spec.rb[1:6:2:1]                                  | passed  | 0.20249 seconds |
./spec/models/purchase_spec.rb[1:6:3:1]                                  | passed  | 0.19107 seconds |
./spec/models/purchase_spec.rb[1:6:3:2]                                  | passed  | 0.18998 seconds |
./spec/models/purchase_spec.rb[1:6:3:3]                                  | passed  | 0.20118 seconds |
./spec/models/purchase_spec.rb[1:6:4:1]                                  | passed  | 0.20522 seconds |
./spec/models/purchase_spec.rb[1:6:4:2]                                  | passed  | 0.20667 seconds |
./spec/models/purchase_spec.rb[1:6:5:1]                                  | passed  | 0.18863 seconds |
./spec/models/storage_location_spec.rb[1:1:1]                            | passed  | 0.16234 seconds |
./spec/models/storage_location_spec.rb[1:1:2]                            | passed  | 0.17429 seconds |
./spec/models/storage_location_spec.rb[1:2:1]                            | passed  | 0.20673 seconds |
./spec/models/storage_location_spec.rb[1:3:1:1]                          | passed  | 0.18344 seconds |
./spec/models/storage_location_spec.rb[1:3:2:1]                          | passed  | 0.18883 seconds |
./spec/models/storage_location_spec.rb[1:3:3:1]                          | passed  | 0.18178 seconds |
./spec/models/storage_location_spec.rb[1:3:4:1]                          | passed  | 0.17864 seconds |
./spec/models/storage_location_spec.rb[1:3:5:1]                          | passed  | 0.20377 seconds |
./spec/models/storage_location_spec.rb[1:3:5:2]                          | passed  | 0.21376 seconds |
./spec/models/storage_location_spec.rb[1:3:6:1]                          | passed  | 0.20651 seconds |
./spec/models/storage_location_spec.rb[1:3:7:1:1]                        | passed  | 0.20919 seconds |
./spec/models/storage_location_spec.rb[1:3:7:1:2]                        | passed  | 0.21217 seconds |
./spec/models/storage_location_spec.rb[1:3:7:2:1]                        | passed  | 0.21892 seconds |
./spec/models/storage_location_spec.rb[1:3:8:1]                          | passed  | 0.19209 seconds |
./spec/models/storage_location_spec.rb[1:3:8:2]                          | passed  | 0.19729 seconds |
./spec/models/storage_location_spec.rb[1:3:9:1]                          | passed  | 0.33403 seconds |
./spec/models/storage_location_spec.rb[1:3:10:1]                         | passed  | 0.56956 seconds |
./spec/models/storage_location_spec.rb[1:3:11:1]                         | passed  | 0.2057 seconds  |
./spec/models/storage_location_spec.rb[1:3:11:2]                         | passed  | 0.18533 seconds |
./spec/models/storage_location_spec.rb[1:3:12:1]                         | passed  | 0.20403 seconds |
./spec/models/storage_location_spec.rb[1:3:12:2]                         | passed  | 0.20359 seconds |
./spec/models/storage_location_spec.rb[1:3:13:1]                         | passed  | 0.21026 seconds |
./spec/models/storage_location_spec.rb[1:3:13:2]                         | passed  | 0.21303 seconds |
./spec/models/storage_location_spec.rb[1:3:14:1]                         | passed  | 0.18336 seconds |
./spec/models/transfer_spec.rb[1:1:2:1:1]                                | passed  | 0.19963 seconds |
./spec/models/transfer_spec.rb[1:1:2:1:2]                                | passed  | 0.19798 seconds |
./spec/models/transfer_spec.rb[1:1:2:2:1]                                | passed  | 0.22509 seconds |
./spec/models/transfer_spec.rb[1:1:2:3:1]                                | passed  | 0.213 seconds   |
./spec/models/transfer_spec.rb[1:1:2:3:2]                                | passed  | 0.20046 seconds |
./spec/models/transfer_spec.rb[1:1:2:4:1]                                | passed  | 0.22079 seconds |
./spec/models/transfer_spec.rb[1:1:2:5:1]                                | passed  | 0.21373 seconds |
./spec/models/transfer_spec.rb[1:1:2:6:1]                                | passed  | 0.18689 seconds |
./spec/models/transfer_spec.rb[1:2:1]                                    | passed  | 0.16934 seconds |
./spec/models/transfer_spec.rb[1:3:1]                                    | passed  | 0.1835 seconds  |
./spec/models/transfer_spec.rb[1:3:2]                                    | passed  | 0.17538 seconds |
./spec/models/transfer_spec.rb[1:4:1]                                    | passed  | 0.32712 seconds |
./spec/models/user_spec.rb[1:1:1]                                        | passed  | 0.17703 seconds |
./spec/models/user_spec.rb[1:1:2]                                        | passed  | 0.16242 seconds |
