"Otsego County,  New York", New York
"Ottawa County,  Kansas", Kansas
"Ottawa County,  Michigan", Michigan
"Ottawa County,  Ohio", Ohio
"Ottawa County,  Oklahoma", Oklahoma
"Otter Tail County,  Minnesota", Minnesota
"Ouachita County,  Arkansas", Arkansas
"Ouachita Parish,  Louisiana", Louisiana
"Ouray County,  Colorado", Colorado
"Outagamie County,  Wisconsin", Wisconsin
"Overton County,  Tennessee", Tennessee
"Owen County,  Indiana", Indiana
"Owen County,  Kentucky", Kentucky
"Owsley County,  Kentucky", Kentucky
"Owyhee County,  Idaho", Idaho
"Oxford County,  Maine", Maine
"Ozark County,  Missouri", Missouri
"Ozaukee County,  Wisconsin", Wisconsin
"Pacific County,  Washington", Washington
"Page County,  Iowa", Iowa
"Page County,  Virginia", Virginia
"Palm Beach County,  Florida", Florida
"Palmyra Atoll,  U.S. Minor Outlying Islands", U.S. Minor Outlying Islands
"Palo Alto County,  Iowa", Iowa
"Palo Pinto County,  Texas", Texas
"Pamlico County,  North Carolina", North Carolina
"Panola County,  Mississippi", Mississippi
"Panola County,  Texas", Texas
"Park County,  Colorado", Colorado
"Park County,  Montana", Montana
"Park County,  Wyoming", Wyoming
"Parke County,  Indiana", Indiana
"Parker County,  Texas", Texas
"Parmer County,  Texas", Texas
"Pasco County,  Florida", Florida
"Pasquotank County,  North Carolina", North Carolina
"Passaic County,  New Jersey", New Jersey
"Patillas Municipality,  Puerto Rico", Puerto Rico
"Patrick County,  Virginia", Virginia
"Paulding County,  Georgia", Georgia
"Paulding County,  Ohio", Ohio
"Pawnee County,  Kansas", Kansas
"Pawnee County,  Nebraska", Nebraska
"Pawnee County,  Oklahoma", Oklahoma
"Payette County,  Idaho", Idaho
"Payne County,  Oklahoma", Oklahoma
"Peach County,  Georgia", Georgia
"Pearl River County,  Mississippi", Mississippi
"Pecos County,  Texas", Texas
"Pembina County,  North Dakota", North Dakota
"Pemiscot County,  Missouri", Missouri
"Pend Oreille County,  Washington", Washington
"Pender County,  North Carolina", North Carolina
"Pendleton County,  Kentucky", Kentucky
"Pendleton County,  West Virginia", West Virginia
"Pennington County,  Minnesota", Minnesota
"Pennington County,  South Dakota", South Dakota
"Penobscot County,  Maine", Maine
"Peñuelas Municipality,  Puerto Rico", Puerto Rico
"Peoria County,  Illinois", Illinois
"Pepin County,  Wisconsin", Wisconsin
"Perkins County,  Nebraska", Nebraska
"Perkins County,  South Dakota", South Dakota
"Perquimans County,  North Carolina", North Carolina
"Perry County,  Alabama", Alabama
"Perry County,  Arkansas", Arkansas
"Perry County,  Illinois", Illinois
"Perry County,  Indiana", Indiana
"Perry County,  Kentucky", Kentucky
"Perry County,  Mississippi", Mississippi
"Perry County,  Missouri", Missouri
"Perry County,  Ohio", Ohio
"Perry County,  Pennsylvania", Pennsylvania
"Perry County,  Tennessee", Tennessee
"Pershing County,  Nevada", Nevada
"Person County,  North Carolina", North Carolina
"Petersburg Borough,  Alaska", Alaska
"Petroleum County,  Montana", Montana
"Pettis County,  Missouri", Missouri
"Phelps County,  Missouri", Missouri
"Phelps County,  Nebraska", Nebraska
"Philadelphia County,  Pennsylvania", Pennsylvania
"Phillips County,  Arkansas", Arkansas
"Phillips County,  Colorado", Colorado
"Phillips County,  Kansas", Kansas
"Phillips County,  Montana", Montana
"Piatt County,  Illinois", Illinois
"Pickaway County,  Ohio", Ohio
"Pickens County,  Alabama", Alabama
"Pickens County,  Georgia", Georgia
"Pickens County,  South Carolina", South Carolina
"Pickett County,  Tennessee", Tennessee
"Pierce County,  Georgia", Georgia
"Pierce County,  Nebraska", Nebraska
"Pierce County,  North Dakota", North Dakota
"Pierce County,  Washington", Washington
"Pierce County,  Wisconsin", Wisconsin
"Pike County,  Alabama", Alabama
"Pike County,  Arkansas", Arkansas
"Pike County,  Georgia", Georgia
"Pike County,  Illinois", Illinois
"Pike County,  Indiana", Indiana
"Pike County,  Kentucky", Kentucky
"Pike County,  Mississippi", Mississippi
"Pike County,  Missouri", Missouri
"Pike County,  Ohio", Ohio
"Pike County,  Pennsylvania", Pennsylvania
"Pima County,  Arizona", Arizona
"Pinal County,  Arizona", Arizona
"Pine County,  Minnesota", Minnesota
"Pinellas County,  Florida", Florida
"Pipestone County,  Minnesota", Minnesota
"Piscataquis County,  Maine", Maine
"Pitkin County,  Colorado", Colorado
"Pitt County,  North Carolina", North Carolina
"Pittsburg County,  Oklahoma", Oklahoma
"Pittsylvania County,  Virginia", Virginia
"Piute County,  Utah", Utah
"Placer County,  California", California
"Plaquemines Parish,  Louisiana", Louisiana
"Platte County,  Missouri", Missouri
"Platte County,  Nebraska", Nebraska
"Platte County,  Wyoming", Wyoming
"Pleasants County,  West Virginia", West Virginia
"Plumas County,  California", California
"Plymouth County,  Iowa", Iowa
"Plymouth County,  Massachusetts", Massachusetts
"Pocahontas County,  Iowa", Iowa
"Pocahontas County,  West Virginia", West Virginia
"Poinsett County,  Arkansas", Arkansas
"Pointe Coupee Parish,  Louisiana", Louisiana
"Polk County,  Arkansas", Arkansas
"Polk County,  Florida", Florida
"Polk County,  Georgia", Georgia
"Polk County,  Iowa", Iowa
"Polk County,  Minnesota", Minnesota
"Polk County,  Missouri", Missouri
"Polk County,  Nebraska", Nebraska
"Polk County,  North Carolina", North Carolina
"Polk County,  Oregon", Oregon
"Polk County,  Tennessee", Tennessee
"Polk County,  Texas", Texas
"Polk County,  Wisconsin", Wisconsin
"Ponce Municipality,  Puerto Rico", Puerto Rico
"Pondera County,  Montana", Montana
"Pontotoc County,  Mississippi", Mississippi
"Pontotoc County,  Oklahoma", Oklahoma
"Pope County,  Arkansas", Arkansas
"Pope County,  Illinois", Illinois
"Pope County,  Minnesota", Minnesota
"Portage County,  Ohio", Ohio
"Portage County,  Wisconsin", Wisconsin
"Porter County,  Indiana", Indiana
"Posey County,  Indiana", Indiana
"Pottawatomie County,  Kansas", Kansas
"Pottawatomie County,  Oklahoma", Oklahoma
"Pottawattamie County,  Iowa", Iowa
"Potter County,  Pennsylvania", Pennsylvania
"Potter County,  South Dakota", South Dakota
"Potter County,  Texas", Texas
"Powder River County,  Montana", Montana
"Powell County,  Kentucky", Kentucky
"Powell County,  Montana", Montana
"Power County,  Idaho", Idaho
"Poweshiek County,  Iowa", Iowa
"Powhatan County,  Virginia", Virginia
"Prairie County,  Arkansas", Arkansas
"Prairie County,  Montana", Montana
"Pratt County,  Kansas", Kansas
"Preble County,  Ohio", Ohio
"Prentiss County,  Mississippi", Mississippi
"Presidio County,  Texas", Texas
"Presque Isle County,  Michigan", Michigan
"Preston County,  West Virginia", West Virginia
"Price County,  Wisconsin", Wisconsin
"Prince Edward County,  Virginia", Virginia
"Prince George County,  Virginia", Virginia
"Prince George's County,  Maryland", Maryland
"Prince William County,  Virginia", Virginia
"Prince of Wales – Hyder Census Area,  Alaska", Alaska
"Providence County,  Rhode Island", Rhode Island
"Prowers County,  Colorado", Colorado
"Pueblo County,  Colorado", Colorado
"Pulaski County,  Arkansas", Arkansas
"Pulaski County,  Georgia", Georgia
"Pulaski County,  Illinois", Illinois
"Pulaski County,  Indiana", Indiana
"Pulaski County,  Kentucky", Kentucky
"Pulaski County,  Missouri", Missouri
"Pulaski County,  Virginia", Virginia
"Pushmataha County,  Oklahoma", Oklahoma
"Putnam County,  Florida", Florida
"Putnam County,  Georgia", Georgia
"Putnam County,  Illinois", Illinois
"Putnam County,  Indiana", Indiana
"Putnam County,  Missouri", Missouri
"Putnam County,  New York", New York
"Putnam County,  Ohio", Ohio
"Putnam County,  Tennessee", Tennessee
"Putnam County,  West Virginia", West Virginia
"Quay County,  New Mexico", New Mexico
"Quebradillas Municipality,  Puerto Rico", Puerto Rico
"Queen Anne's County,  Maryland", Maryland
"Queens County,  New York", New York
"Quitman County,  Georgia", Georgia
"Quitman County,  Mississippi", Mississippi
"Rabun County,  Georgia", Georgia
"Racine County,  Wisconsin", Wisconsin
"Rains County,  Texas", Texas
"Raleigh County,  West Virginia", West Virginia
"Ralls County,  Missouri", Missouri
"Ramsey County,  Minnesota", Minnesota
"Ramsey County,  North Dakota", North Dakota
"Randall County,  Texas", Texas
"Randolph County,  Alabama", Alabama
"Randolph County,  Arkansas", Arkansas
"Randolph County,  Georgia", Georgia
"Randolph County,  Illinois", Illinois
"Randolph County,  Indiana", Indiana
"Randolph County,  Missouri", Missouri
"Randolph County,  North Carolina", North Carolina
"Randolph County,  West Virginia", West Virginia
"Rankin County,  Mississippi", Mississippi
"Ransom County,  North Dakota", North Dakota
"Rapides Parish,  Louisiana", Louisiana
"Rappahannock County,  Virginia", Virginia
"Ravalli County,  Montana", Montana
"Rawlins County,  Kansas", Kansas
"Ray County,  Missouri", Missouri
"Reagan County,  Texas", Texas
"Real County,  Texas", Texas
"Red Lake County,  Minnesota", Minnesota
"Red River County,  Texas", Texas
"Red River Parish,  Louisiana", Louisiana
"Red Willow County,  Nebraska", Nebraska
"Redwood County,  Minnesota", Minnesota
"Reeves County,  Texas", Texas
"Refugio County,  Texas", Texas
"Reno County,  Kansas", Kansas
"Rensselaer County,  New York", New York
"Renville County,  Minnesota", Minnesota
"Renville County,  North Dakota", North Dakota
"Republic County,  Kansas", Kansas
"Reynolds County,  Missouri", Missouri
"Rhea County,  Tennessee", Tennessee
"Rice County,  Kansas", Kansas
"Rice County,  Minnesota", Minnesota
"Rich County,  Utah", Utah
"Richardson County,  Nebraska", Nebraska
"Richland County,  Illinois", Illinois
"Richland County,  Montana", Montana
"Richland County,  North Dakota", North Dakota
"Richland County,  Ohio", Ohio
"Richland County,  South Carolina", South Carolina
"Richland County,  Wisconsin", Wisconsin
"Richland Parish,  Louisiana", Louisiana
"Richmond County,  Georgia", Georgia
"Richmond County,  New York", New York
"Richmond County,  North Carolina", North Carolina
"Richmond County,  Virginia", Virginia
"Riley County,  Kansas", Kansas
"Rincón Municipality,  Puerto Rico", Puerto Rico
"Ringgold County,  Iowa", Iowa
"Rio Arriba County,  New Mexico", New Mexico
"Rio Blanco County,  Colorado", Colorado
"Rio Grande County,  Colorado", Colorado
"Río Grande Municipality,  Puerto Rico", Puerto Rico
"Ripley County,  Indiana", Indiana
"Ripley County,  Missouri", Missouri
"Ritchie County,  West Virginia", West Virginia
"Riverside County,  California", California
"Roane County,  Tennessee", Tennessee
"Roane County,  West Virginia", West Virginia
"Roanoke County,  Virginia", Virginia
"Roberts County,  South Dakota", South Dakota
"Roberts County,  Texas", Texas
"Robertson County,  Kentucky", Kentucky
"Robertson County,  Tennessee", Tennessee
"Robertson County,  Texas", Texas
"Robeson County,  North Carolina", North Carolina
"Rock County,  Minnesota", Minnesota
"Rock County,  Nebraska", Nebraska
"Rock County,  Wisconsin", Wisconsin
"Rock Island County,  Illinois", Illinois
"Rockbridge County,  Virginia", Virginia
"Rockcastle County,  Kentucky", Kentucky
"Rockdale County,  Georgia", Georgia
"Rockingham County,  New Hampshire", New Hampshire
"Rockingham County,  North Carolina", North Carolina
"Rockingham County,  Virginia", Virginia
"Rockland County,  New York", New York
"Rockwall County,  Texas", Texas
"Roger Mills County,  Oklahoma", Oklahoma
"Rogers County,  Oklahoma", Oklahoma
"Rolette County,  North Dakota", North Dakota
"Rooks County,  Kansas", Kansas
"Roosevelt County,  Montana", Montana
"Roosevelt County,  New Mexico", New Mexico
"Roscommon County,  Michigan", Michigan
"Rose Atoll,  American Samoa", American Samoa
"Roseau County,  Minnesota", Minnesota
"Rosebud County,  Montana", Montana
"Ross County,  Ohio", Ohio
"Rota Municipality,  Northern Mariana Islands", Northern Mariana Islands
"Routt County,  Colorado", Colorado
"Rowan County,  Kentucky", Kentucky
"Rowan County,  North Carolina", North Carolina
"Runnels County,  Texas", Texas
"Rush County,  Indiana", Indiana
"Rush County,  Kansas", Kansas
"Rusk County,  Texas", Texas
"Rusk County,  Wisconsin", Wisconsin
"Russell County,  Alabama", Alabama
"Russell County,  Kansas", Kansas
"Russell County,  Kentucky", Kentucky
"Russell County,  Virginia", Virginia
"Rutherford County,  North Carolina", North Carolina
"Rutherford County,  Tennessee", Tennessee
"Rutland County,  Vermont", Vermont
"Sabana Grande Municipality,  Puerto Rico", Puerto Rico
"Sabine County,  Texas", Texas
"Sabine Parish,  Louisiana", Louisiana
"Sac County,  Iowa", Iowa
"Sacramento County,  California", California
"Sagadahoc County,  Maine", Maine
"Saginaw County,  Michigan", Michigan
"Saguache County,  Colorado", Colorado
"Saint Bernard Parish,  Louisiana", Louisiana
"Saint Charles County,  Missouri", Missouri
"Saint Charles Parish,  Louisiana", Louisiana
"Saint Clair County,  Alabama", Alabama
"Saint Clair County,  Illinois", Illinois
"Saint Clair County,  Michigan", Michigan
"Saint Clair County,  Missouri", Missouri
"Saint Croix County,  Wisconsin", Wisconsin
"Saint Croix Island,  U.S. Virgin Islands", U.S. Virgin Islands
"Saint Francis County,  Arkansas", Arkansas
"Saint Francois County,  Missouri", Missouri
"Saint Helena Parish,  Louisiana", Louisiana
"Saint James Parish,  Louisiana", Louisiana
"Saint John Island,  U.S. Virgin Islands", U.S. Virgin Islands
"Saint John the Baptist Parish,  Louisiana", Louisiana
"Saint Johns County,  Florida", Florida
"Saint Joseph County,  Indiana", Indiana
"Saint Joseph County,  Michigan", Michigan
"Saint Landry Parish,  Louisiana", Louisiana
"Saint Lawrence County,  New York", New York
"Saint Louis County,  Minnesota", Minnesota
"Saint Louis County,  Missouri", Missouri
"Saint Lucie County,  Florida", Florida
"Saint Martin Parish,  Louisiana", Louisiana
"Saint Mary Parish,  Louisiana", Louisiana
"Saint Mary's County,  Maryland", Maryland
"Saint Tammany Parish,  Louisiana", Louisiana
"Saint Thomas Island,  U.S. Virgin Islands", U.S. Virgin Islands
"Sainte Genevieve County,  Missouri", Missouri
"Saipan Municipality,  Northern Mariana Islands", Northern Mariana Islands
"Salem County,  New Jersey", New Jersey
"Salinas Municipality,  Puerto Rico", Puerto Rico
"Saline County,  Arkansas", Arkansas
"Saline County,  Illinois", Illinois
"Saline County,  Kansas", Kansas
"Saline County,  Missouri", Missouri
"Saline County,  Nebraska", Nebraska
"Salt Lake County,  Utah", Utah
"Saluda County,  South Carolina", South Carolina
"Sampson County,  North Carolina", North Carolina
"San Augustine County,  Texas", Texas
"San Benito County,  California", California
"San Bernardino County,  California", California
"San Diego County,  California", California
"City and County of San Francisco,  California", California
"San Germán Municipality,  Puerto Rico", Puerto Rico
"San Jacinto County,  Texas", Texas
"San Joaquin County,  California", California
"San Juan County,  Colorado", Colorado
"San Juan County,  New Mexico", New Mexico
"San Juan County,  Utah", Utah
"San Juan County,  Washington", Washington
"San Juan Municipality,  Puerto Rico", Puerto Rico
"San Lorenzo Municipality,  Puerto Rico", Puerto Rico
"San Luis Obispo County,  California", California
"San Mateo County,  California", California
"San Miguel County,  Colorado", Colorado
"San Miguel County,  New Mexico", New Mexico
"San Patricio County,  Texas", Texas
"San Saba County,  Texas", Texas
"San Sebastián Municipality,  Puerto Rico", Puerto Rico
"Sanborn County,  South Dakota", South Dakota
"Sanders County,  Montana", Montana
"Sandoval County,  New Mexico", New Mexico
"Sandusky County,  Ohio", Ohio
"Sangamon County,  Illinois", Illinois
"Sanilac County,  Michigan", Michigan
"Sanpete County,  Utah", Utah
"Santa Barbara County,  California", California
"Santa Clara County,  California", California
"Santa Cruz County,  Arizona", Arizona
"Santa Cruz County,  California", California
"Santa Fe County,  New Mexico", New Mexico
"Santa Isabel Municipality,  Puerto Rico", Puerto Rico
"Santa Rosa County,  Florida", Florida
"Sarasota County,  Florida", Florida
"Saratoga County,  New York", New York
"Sargent County,  North Dakota", North Dakota
"Sarpy County,  Nebraska", Nebraska
"Sauk County,  Wisconsin", Wisconsin
"Saunders County,  Nebraska", Nebraska
"Sawyer County,  Wisconsin", Wisconsin
"Schenectady County,  New York", New York
"Schleicher County,  Texas", Texas
"Schley County,  Georgia", Georgia
"Schoharie County,  New York", New York
"Schoolcraft County,  Michigan", Michigan
"Schuyler County,  Illinois", Illinois
"Schuyler County,  Missouri", Missouri
"Schuyler County,  New York", New York
"Schuylkill County,  Pennsylvania", Pennsylvania
"Scioto County,  Ohio", Ohio
"Scotland County,  Missouri", Missouri
"Scotland County,  North Carolina", North Carolina
"Scott County,  Arkansas", Arkansas
"Scott County,  Illinois", Illinois
"Scott County,  Indiana", Indiana
"Scott County,  Iowa", Iowa
"Scott County,  Kansas", Kansas
"Scott County,  Kentucky", Kentucky
"Scott County,  Minnesota", Minnesota
"Scott County,  Mississippi", Mississippi
"Scott County,  Missouri", Missouri
"Scott County,  Tennessee", Tennessee
"Scott County,  Virginia", Virginia
"Scotts Bluff County,  Nebraska", Nebraska
"Screven County,  Georgia", Georgia
"Scurry County,  Texas", Texas
"Searcy County,  Arkansas", Arkansas
"Sebastian County,  Arkansas", Arkansas
"Sedgwick County,  Colorado", Colorado
"Sedgwick County,  Kansas", Kansas
"Seminole County,  Florida", Florida
"Seminole County,  Georgia", Georgia
"Seminole County,  Oklahoma", Oklahoma
"Seneca County,  New York", New York
"Seneca County,  Ohio", Ohio
"Sequatchie County,  Tennessee", Tennessee
"Sequoyah County,  Oklahoma", Oklahoma
"Sevier County,  Arkansas", Arkansas
"Sevier County,  Tennessee", Tennessee
"Sevier County,  Utah", Utah
"Seward County,  Kansas", Kansas
"Seward County,  Nebraska", Nebraska
"Shackelford County,  Texas", Texas
"Shannon County,  Missouri", Missouri
"Sharkey County,  Mississippi", Mississippi
"Sharp County,  Arkansas", Arkansas
"Shasta County,  California", California
"Shawano County,  Wisconsin", Wisconsin
"Shawnee County,  Kansas", Kansas
"Sheboygan County,  Wisconsin", Wisconsin
"Shelby County,  Alabama", Alabama
"Shelby County,  Illinois", Illinois
"Shelby County,  Indiana", Indiana
"Shelby County,  Iowa", Iowa
"Shelby County,  Kentucky", Kentucky
"Shelby County,  Missouri", Missouri
"Shelby County,  Ohio", Ohio
"Shelby County,  Tennessee", Tennessee
"Shelby County,  Texas", Texas
"Shenandoah County,  Virginia", Virginia
"Sherburne County,  Minnesota", Minnesota
"Sheridan County,  Kansas", Kansas
"Sheridan County,  Montana", Montana
"Sheridan County,  Nebraska", Nebraska
"Sheridan County,  North Dakota", North Dakota
"Sheridan County,  Wyoming", Wyoming
"Sherman County,  Kansas", Kansas
"Sherman County,  Nebraska", Nebraska
"Sherman County,  Oregon", Oregon
"Sherman County,  Texas", Texas
"Shiawassee County,  Michigan", Michigan
"Shoshone County,  Idaho", Idaho
"Sibley County,  Minnesota", Minnesota
"Sierra County,  California", California
"Sierra County,  New Mexico", New Mexico
"Silver Bow County,  Montana", Montana
"Simpson County,  Kentucky", Kentucky
"Simpson County,  Mississippi", Mississippi
"Sioux County,  Iowa", Iowa
"Sioux County,  Nebraska", Nebraska
"Sioux County,  North Dakota", North Dakota
"Siskiyou County,  California", California
"Sitka,  Alaska", Alaska
"Skagit County,  Washington", Washington
"Skagway-Hoonah-Angoon Census Area,  Alaska", Alaska
"Skamania County,  Washington", Washington
"Slope County,  North Dakota", North Dakota
"Smith County,  Kansas", Kansas
"Smith County,  Mississippi", Mississippi
"Smith County,  Tennessee", Tennessee
"Smith County,  Texas", Texas
"Smyth County,  Virginia", Virginia
"Snohomish County,  Washington", Washington
"Snyder County,  Pennsylvania", Pennsylvania
"Socorro County,  New Mexico", New Mexico
"Solano County,  California", California
"Somerset County,  Maine", Maine
"Somerset County,  Maryland", Maryland
"Somerset County,  New Jersey", New Jersey
"Somerset County,  Pennsylvania", Pennsylvania
"Somervell County,  Texas", Texas
"Sonoma County,  California", California
"Southampton County,  Virginia", Virginia
"Southeast Fairbanks Census Area,  Alaska", Alaska
"Spalding County,  Georgia", Georgia
"Spartanburg County,  South Carolina", South Carolina
"Spencer County,  Indiana", Indiana
"Spencer County,  Kentucky", Kentucky
"Spink County,  South Dakota", South Dakota
"Spokane County,  Washington", Washington
"Spotsylvania County,  Virginia", Virginia
"Stafford County,  Kansas", Kansas
"Stafford County,  Virginia", Virginia
"Stanislaus County,  California", California
"Stanley County,  South Dakota", South Dakota
"Stanly County,  North Carolina", North Carolina
"Stanton County,  Kansas", Kansas
"Stanton County,  Nebraska", Nebraska
"Stark County,  Illinois", Illinois
"Stark County,  North Dakota", North Dakota
"Stark County,  Ohio", Ohio
"Starke County,  Indiana", Indiana
"Starr County,  Texas", Texas
"Stearns County,  Minnesota", Minnesota
"Steele County,  Minnesota", Minnesota
"Steele County,  North Dakota", North Dakota
"Stephens County,  Georgia", Georgia
"Stephens County,  Oklahoma", Oklahoma
"Stephens County,  Texas", Texas
"Stephenson County,  Illinois", Illinois
"Sterling County,  Texas", Texas
"Steuben County,  Indiana", Indiana
"Steuben County,  New York", New York
"Stevens County,  Kansas", Kansas
"Stevens County,  Minnesota", Minnesota
"Stevens County,  Washington", Washington
"Stewart County,  Georgia", Georgia
"Stewart County,  Tennessee", Tennessee
"Stillwater County,  Montana", Montana
"Stoddard County,  Missouri", Missouri
"Stokes County,  North Carolina", North Carolina
"Stone County,  Arkansas", Arkansas
"Stone County,  Mississippi", Mississippi
"Stone County,  Missouri", Missouri
"Stonewall County,  Texas", Texas
"Storey County,  Nevada", Nevada
"Story County,  Iowa", Iowa
"Strafford County,  New Hampshire", New Hampshire
"Stutsman County,  North Dakota", North Dakota
"Sublette County,  Wyoming", Wyoming
"Suffolk County,  Massachusetts", Massachusetts
"Suffolk County,  New York", New York
"Sullivan County,  Indiana", Indiana
"Sullivan County,  Missouri", Missouri
"Sullivan County,  New Hampshire", New Hampshire
"Sullivan County,  New York", New York
"Sullivan County,  Pennsylvania", Pennsylvania
"Sullivan County,  Tennessee", Tennessee
"Sully County,  South Dakota", South Dakota
"Summers County,  West Virginia", West Virginia
"Summit County,  Colorado", Colorado
"Summit County,  Ohio", Ohio
"Summit County,  Utah", Utah
"Sumner County,  Kansas", Kansas
"Sumner County,  Tennessee", Tennessee
"Sumter County,  Alabama", Alabama
"Sumter County,  Florida", Florida
"Sumter County,  Georgia", Georgia
"Sumter County,  South Carolina", South Carolina
"Sunflower County,  Mississippi", Mississippi
"Surry County,  North Carolina", North Carolina
"Surry County,  Virginia", Virginia
"Susquehanna County,  Pennsylvania", Pennsylvania
"Sussex County,  Delaware", Delaware
"Sussex County,  New Jersey", New Jersey
"Sussex County,  Virginia", Virginia
"Sutter County,  California", California
"Sutton County,  Texas", Texas
"Suwannee County,  Florida", Florida
"Swain County,  North Carolina", North Carolina
"Swains Island,  American Samoa", American Samoa
"Sweet Grass County,  Montana", Montana
"Sweetwater County,  Wyoming", Wyoming
"Swift County,  Minnesota", Minnesota
"Swisher County,  Texas", Texas
"Switzerland County,  Indiana", Indiana
"Talbot County,  Georgia", Georgia
"Talbot County,  Maryland", Maryland
"Taliaferro County,  Georgia", Georgia
"Talladega County,  Alabama", Alabama
"Tallahatchie County,  Mississippi", Mississippi
"Tallapoosa County,  Alabama", Alabama
"Tama County,  Iowa", Iowa
"Taney County,  Missouri", Missouri
"Tangipahoa Parish,  Louisiana", Louisiana
"Taos County,  New Mexico", New Mexico
"Tarrant County,  Texas", Texas
"Tate County,  Mississippi", Mississippi
"Tattnall County,  Georgia", Georgia
"Taylor County,  Florida", Florida
"Taylor County,  Georgia", Georgia
"Taylor County,  Iowa", Iowa
"Taylor County,  Kentucky", Kentucky
"Taylor County,  Texas", Texas
"Taylor County,  West Virginia", West Virginia
"Taylor County,  Wisconsin", Wisconsin
"Tazewell County,  Illinois", Illinois
"Tazewell County,  Virginia", Virginia
"Tehama County,  California", California
"Telfair County,  Georgia", Georgia
"Teller County,  Colorado", Colorado
"Tensas Parish,  Louisiana", Louisiana
"Terrebonne Parish,  Louisiana", Louisiana
"Terrell County,  Georgia", Georgia
"Terrell County,  Texas", Texas
"Terry County,  Texas", Texas
"Teton County,  Idaho", Idaho
"Teton County,  Montana", Montana
"Teton County,  Wyoming", Wyoming
"Texas County,  Missouri", Missouri
"Texas County,  Oklahoma", Oklahoma
"Thayer County,  Nebraska", Nebraska
"Thomas County,  Georgia", Georgia
"Thomas County,  Kansas", Kansas
"Thomas County,  Nebraska", Nebraska
"Throckmorton County,  Texas", Texas
"Thurston County,  Nebraska", Nebraska
"Thurston County,  Washington", Washington
"Tift County,  Georgia", Georgia
"Tillamook County,  Oregon", Oregon
"Tillman County,  Oklahoma", Oklahoma
"Tinian Municipality,  Northern Mariana Islands", Northern Mariana Islands
"Tioga County,  New York", New York
"Tioga County,  Pennsylvania", Pennsylvania
"Tippah County,  Mississippi", Mississippi
"Tippecanoe County,  Indiana", Indiana
"Tipton County,  Indiana", Indiana
"Tipton County,  Tennessee", Tennessee
"Tishomingo County,  Mississippi", Mississippi
"Titus County,  Texas", Texas
"Toa Alta Municipality,  Puerto Rico", Puerto Rico
"Toa Baja Municipality,  Puerto Rico", Puerto Rico
"Todd County,  Kentucky", Kentucky
"Todd County,  Minnesota", Minnesota
"Todd County,  South Dakota", South Dakota
"Tolland County,  Connecticut", Connecticut
"Tom Green County,  Texas", Texas
"Tompkins County,  New York", New York
"Tooele County,  Utah", Utah
"Toole County,  Montana", Montana
"Toombs County,  Georgia", Georgia
"Torrance County,  New Mexico", New Mexico
"Towner County,  North Dakota", North Dakota
"Towns County,  Georgia", Georgia
"Traill County,  North Dakota", North Dakota
"Transylvania County,  North Carolina", North Carolina
"Traverse County,  Minnesota", Minnesota
"Travis County,  Texas", Texas
"Treasure County,  Montana", Montana
"Trego County,  Kansas", Kansas
"Trempealeau County,  Wisconsin", Wisconsin
"Treutlen County,  Georgia", Georgia
"Trigg County,  Kentucky", Kentucky
"Trimble County,  Kentucky", Kentucky
"Trinity County,  California", California
"Trinity County,  Texas", Texas
"Tripp County,  South Dakota", South Dakota
"Troup County,  Georgia", Georgia
"Trousdale County,  Tennessee", Tennessee
"Trujillo Alto Municipality,  Puerto Rico", Puerto Rico
"Trumbull County,  Ohio", Ohio
"Tucker County,  West Virginia", West Virginia
"Tulare County,  California", California
"Tulsa County,  Oklahoma", Oklahoma
"Tunica County,  Mississippi", Mississippi
"Tuolumne County,  California", California
"Turner County,  Georgia", Georgia
"Turner County,  South Dakota", South Dakota
"Tuscaloosa County,  Alabama", Alabama
"Tuscarawas County,  Ohio", Ohio
"Tuscola County,  Michigan", Michigan
"Twiggs County,  Georgia", Georgia
"Twin Falls County,  Idaho", Idaho
"Tyler County,  Texas", Texas
"Tyler County,  West Virginia", West Virginia
"Tyrrell County,  North Carolina", North Carolina
"Uinta County,  Wyoming", Wyoming
"Uintah County,  Utah", Utah
"Ulster County,  New York", New York
"Umatilla County,  Oregon", Oregon
"Unicoi County,  Tennessee", Tennessee
"Union County,  Arkansas", Arkansas
"Union County,  Florida", Florida
"Union County,  Georgia", Georgia
"Union County,  Illinois", Illinois
"Union County,  Indiana", Indiana
"Union County,  Iowa", Iowa
"Union County,  Kentucky", Kentucky
"Union County,  Mississippi", Mississippi
"Union County,  New Jersey", New Jersey
"Union County,  New Mexico", New Mexico
"Union County,  North Carolina", North Carolina
"Union County,  Ohio", Ohio
"Union County,  Oregon", Oregon
"Union County,  Pennsylvania", Pennsylvania
"Union County,  South Carolina", South Carolina
"Union County,  South Dakota", South Dakota
"Union County,  Tennessee", Tennessee
"Union Parish,  Louisiana", Louisiana
"Upshur County,  Texas", Texas
"Upshur County,  West Virginia", West Virginia
"Upson County,  Georgia", Georgia
"Upton County,  Texas", Texas
"Utah County,  Utah", Utah
"Utuado Municipality,  Puerto Rico", Puerto Rico
"Uvalde County,  Texas", Texas
"Val Verde County,  Texas", Texas
"Valencia County,  New Mexico", New Mexico
"Valley County,  Idaho", Idaho
"Valley County,  Montana", Montana
"Valley County,  Nebraska", Nebraska
"Van Buren County,  Arkansas", Arkansas
"Van Buren County,  Iowa", Iowa
"Van Buren County,  Michigan", Michigan
